Academic Year,Provider Name,Provider UKPRN,Cluster,Perspective,Perspective Id,Has Narrative,Narrative,Metric,Metric Score,Perspective Score,3 Year Perspective Average,3 Year Perspective Decile
2016,University 12,00012,X,Public and community engagement,7,True,"Program health answer modern hospital do nearly. Economic government program throw edge discussion perhaps. Yes charge yard represent.
Bit attack exactly to we simply imagine. Gun star within care prove prevent white.",Self assessment based metric - optional in year 1,0.4798692949570109,0.4798692949570109,0.5265512561363298,7.0
2017,University 12,00012,X,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.51345971794948,0.4011788641459964,0.6000443467868034,8.0
2017,University 12,00012,X,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.28889801034251283,0.4011788641459964,0.6000443467868034,8.0
2017,University 12,00012,X,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.5849679909371194,0.5186840659120093,0.4199523151495415,2.0
2017,University 12,00012,X,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.6118907075891628,0.5186840659120093,0.4199523151495415,2.0
2017,University 12,00012,X,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.5967197483261298,0.5186840659120093,0.4199523151495415,2.0
2017,University 12,00012,X,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.2724855267560611,0.5186840659120093,0.4199523151495415,2.0
2017,University 12,00012,X,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.5273563559515736,0.5186840659120093,0.4199523151495415,2.0
2017,University 12,00012,X,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.7073387059736581,0.8959056226906272,0.5947810167118727,8.0
2017,University 12,00012,X,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,1.0844725394075965,0.8959056226906272,0.5947810167118727,8.0
2017,University 12,00012,X,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.6448703493519838,0.6576100678970164,0.5056523276898046,6.0
2017,University 12,00012,X,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.8848333359644625,0.6576100678970164,0.5056523276898046,6.0
2017,University 12,00012,X,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.44312651837460265,0.6576100678970164,0.5056523276898046,6.0
2017,University 12,00012,X,Local growth and regeneration,5,True,"Candidate scientist area. Part rise forward. Husband operation finish social effort anyone car.
Major management could audience between year human. Question forward every loss citizen. Woman meeting even human along.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.5822556683264613,0.5822556683264613,0.6176412106968113,8.0
2017,University 12,00012,X,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.39989673892597777,0.4580067783586594,0.5668789982110541,8.0
2017,University 12,00012,X,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.7459994598357145,0.4580067783586594,0.5668789982110541,8.0
2017,University 12,00012,X,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.22812413631428594,0.4580067783586594,0.5668789982110541,8.0
2017,University 12,00012,X,Public and community engagement,7,True,"Book yourself guy.
Rather bit day like need. Manager professional might human stop. Card itself ten today treatment.
Learn amount add check. Front federal us law really support open. Case single country least analysis.
Sport indeed financial smile human. Second wife watch least you.",Self assessment based metric - optional in year 1,0.36723551554774475,0.36723551554774475,0.5265512561363298,7.0
2018,University 12,00012,X,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.7221346306599347,0.756405227604342,0.6000443467868034,8.0
2018,University 12,00012,X,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.7906758245487494,0.756405227604342,0.6000443467868034,8.0
2018,University 12,00012,X,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.2151115528651503,0.464507790342529,0.4199523151495415,2.0
2018,University 12,00012,X,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.2706793822887151,0.464507790342529,0.4199523151495415,2.0
2018,University 12,00012,X,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.62883243460562,0.464507790342529,0.4199523151495415,2.0
2018,University 12,00012,X,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.3730283799161764,0.464507790342529,0.4199523151495415,2.0
2018,University 12,00012,X,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.834887202036983,0.464507790342529,0.4199523151495415,2.0
2018,University 12,00012,X,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.5857295011391291,0.3107767257889087,0.5947810167118727,8.0
2018,University 12,00012,X,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.03582395043868822,0.3107767257889087,0.5947810167118727,8.0
2018,University 12,00012,X,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.0,0.29644702349594415,0.5056523276898046,6.0
2018,University 12,00012,X,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.587156852676863,0.29644702349594415,0.5056523276898046,6.0
2018,University 12,00012,X,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.30218421781096944,0.29644702349594415,0.5056523276898046,6.0
2018,University 12,00012,X,Local growth and regeneration,5,True,"Enter or security wish art long role. Speech statement defense leave lead not. Suffer prepare likely apply rock.
Arrive indicate least big. Phone often candidate quality season safe happy drug. Subject size rate Republican series.
Enjoy war out the us action. One above stage serious.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.7517226330440815,0.7517226330440815,0.6176412106968113,8.0
2018,University 12,00012,X,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.47861737209745236,0.6992046459234761,0.5668789982110541,8.0
2018,University 12,00012,X,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.9501608925970473,0.6992046459234761,0.5668789982110541,8.0
2018,University 12,00012,X,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.6688356730759287,0.6992046459234761,0.5668789982110541,8.0
2018,University 12,00012,X,Public and community engagement,7,True,"Beyond production under power with partner better. Sound this interview writer better fast arm.
Develop spend physical soldier. Consider social under where stage to these bit. Down fear get road management.
Turn win stand over again. Room almost beyond approach easy. Away pretty key build.",Self assessment based metric - optional in year 1,0.7325489579042338,0.7325489579042338,0.5265512561363298,7.0
2016,University 13,00013,V,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.6056852650979349,0.569615159940065,0.5632037217946179,8.0
2016,University 13,00013,V,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.533545054782195,0.569615159940065,0.5632037217946179,8.0
2016,University 13,00013,V,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.677885213301822,0.47316297408144087,0.5657095401568764,8.0
2016,University 13,00013,V,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.2733126794196665,0.47316297408144087,0.5657095401568764,8.0
2016,University 13,00013,V,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.24204307470305264,0.47316297408144087,0.5657095401568764,8.0
2016,University 13,00013,V,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.585618623106662,0.47316297408144087,0.5657095401568764,8.0
2016,University 13,00013,V,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.5869552798760012,0.47316297408144087,0.5657095401568764,8.0
2016,University 13,00013,V,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.0,0.262203404572207,0.42427230586953657,3.0
2016,University 13,00013,V,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.524406809144414,0.262203404572207,0.42427230586953657,3.0
2016,University 13,00013,V,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.7686600197662188,0.4264522599183577,0.38340526713954687,2.0
2016,University 13,00013,V,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.4030441015029,0.4264522599183577,0.38340526713954687,2.0
2016,University 13,00013,V,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.10765265848595419,0.4264522599183577,0.38340526713954687,2.0
2016,University 13,00013,V,Local growth and regeneration,5,True,"Discover teacher out. Middle remember attorney particularly same. Southern general simple admit.
Ten business art another despite realize break nice. Particularly professor hard eight card them. Cover involve door nor model. Answer nature address.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.6179956901038002,0.6179956901038002,0.712970724368491,10.0
2016,University 13,00013,V,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.7019527453583606,0.7521510957048662,0.5104601424984933,6.0
2016,University 13,00013,V,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.9673246333003285,0.7521510957048662,0.5104601424984933,6.0
2016,University 13,00013,V,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.5871759084559095,0.7521510957048662,0.5104601424984933,6.0
2016,University 13,00013,V,Public and community engagement,7,True,"Head all choice focus. Role without appear friend simply house believe. Various various wish center be whom.
Happy wonder poor suffer most beyond activity.
Nothing sign feel million. Strategy memory individual control practice. Mouth cause little my the win.",Self assessment based metric - optional in year 1,0.5181850658164113,0.5181850658164113,0.5423312179211598,7.0
2017,University 13,00013,V,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.7439028802419699,0.7673549959072838,0.5632037217946179,8.0
2017,University 13,00013,V,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.7908071115725978,0.7673549959072838,0.5632037217946179,8.0
2017,University 13,00013,V,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.840998214021828,0.7839401729411097,0.5657095401568764,8.0
2017,University 13,00013,V,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.8657383050932335,0.7839401729411097,0.5657095401568764,8.0
2017,University 13,00013,V,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.7201338303304697,0.7839401729411097,0.5657095401568764,8.0
2017,University 13,00013,V,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.6646412150237058,0.7839401729411097,0.5657095401568764,8.0
2017,University 13,00013,V,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.8281893002363114,0.7839401729411097,0.5657095401568764,8.0
2017,University 13,00013,V,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.6511034838107572,0.4015492345418785,0.42427230586953657,3.0
2017,University 13,00013,V,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.15199498527299987,0.4015492345418785,0.42427230586953657,3.0
2017,University 13,00013,V,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.2540450671911925,0.38977105367386505,0.38340526713954687,2.0
2017,University 13,00013,V,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.6440631048819728,0.38977105367386505,0.38340526713954687,2.0
2017,University 13,00013,V,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.27120498894842976,0.38977105367386505,0.38340526713954687,2.0
2017,University 13,00013,V,Local growth and regeneration,5,True,"Already assume exist thought economic serve because. Through campaign break necessary study recognize decision. Receive grow experience computer ready assume bank.
Recent tax pull. Center without culture raise manage. Just high very he.
Republican window listen investment manager ahead.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.8806988303695499,0.8806988303695499,0.712970724368491,10.0
2017,University 13,00013,V,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.8156582386148767,0.6192136977933994,0.5104601424984933,6.0
2017,University 13,00013,V,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.38644318508447634,0.6192136977933994,0.5104601424984933,6.0
2017,University 13,00013,V,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.6555396696808451,0.6192136977933994,0.5104601424984933,6.0
2017,University 13,00013,V,Public and community engagement,7,True,"Let both once indeed. Yet whole work project. Check pretty administration size person our nothing.
Always consumer decide. Partner leader represent like next language fall. Fine machine tree return peace sense already.
Value we carry your think. Technology job lead think.",Self assessment based metric - optional in year 1,0.1551844676695221,0.1551844676695221,0.5423312179211598,7.0
2018,University 13,00013,V,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.17540208691369877,0.3526410095365046,0.5632037217946179,8.0
2018,University 13,00013,V,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.5298799321593105,0.3526410095365046,0.5632037217946179,8.0
2018,University 13,00013,V,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.3219587593778614,0.4400254734480786,0.5657095401568764,8.0
2018,University 13,00013,V,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.8937560745999972,0.4400254734480786,0.5657095401568764,8.0
2018,University 13,00013,V,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.6547348350975071,0.4400254734480786,0.5657095401568764,8.0
2018,University 13,00013,V,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.18886042424463972,0.4400254734480786,0.5657095401568764,8.0
2018,University 13,00013,V,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.14081727392038756,0.4400254734480786,0.5657095401568764,8.0
2018,University 13,00013,V,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.2706669064467274,0.6090642784945242,0.42427230586953657,3.0
2018,University 13,00013,V,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.9474616505423208,0.6090642784945242,0.42427230586953657,3.0
2018,University 13,00013,V,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.15574571779264382,0.3339924878264178,0.38340526713954687,2.0
2018,University 13,00013,V,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.4864472695474651,0.3339924878264178,0.38340526713954687,2.0
2018,University 13,00013,V,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.35978447613914466,0.3339924878264178,0.38340526713954687,2.0
2018,University 13,00013,V,Local growth and regeneration,5,True,"Somebody standard choose sure. Town real range often animal always race.
Agent poor any commercial cause book. Sound although single campaign language everything drive.
Husband house paper window. Matter individual pressure perhaps office.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.6402176526321228,0.6402176526321228,0.712970724368491,10.0
2018,University 13,00013,V,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.0,0.16001563399721436,0.5104601424984933,6.0
2018,University 13,00013,V,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.1332254914004215,0.16001563399721436,0.5104601424984933,6.0
2018,University 13,00013,V,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.34682141059122157,0.16001563399721436,0.5104601424984933,6.0
2018,University 13,00013,V,Public and community engagement,7,True,"Nation watch give. Kind stuff resource begin because offer young.
Movement tax though west. Huge artist key drug.
Audience even author affect sit small while north. Will rich me her carry accept. Member center stage talk thus.",Self assessment based metric - optional in year 1,0.9536241202775458,0.9536241202775458,0.5423312179211598,7.0
2016,University 14,00014,STEM,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.6193490692326784,0.5501971299034991,0.5314773965680303,6.0
2016,University 14,00014,STEM,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.4810451905743199,0.5501971299034991,0.5314773965680303,6.0
2016,University 14,00014,STEM,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.2091570059106645,0.37265882777792186,0.5264607219330472,6.0
2016,University 14,00014,STEM,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.9341712809953827,0.37265882777792186,0.5264607219330472,6.0
2016,University 14,00014,STEM,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.18621560154575514,0.37265882777792186,0.5264607219330472,6.0
2016,University 14,00014,STEM,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.0,0.37265882777792186,0.5264607219330472,6.0
2016,University 14,00014,STEM,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.5337502504378068,0.37265882777792186,0.5264607219330472,6.0
2016,University 14,00014,STEM,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.02232223893320004,0.0288025583121361,0.43062016445449913,3.0
2016,University 14,00014,STEM,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.03528287769107216,0.0288025583121361,0.43062016445449913,3.0
2016,University 14,00014,STEM,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.41361956153331453,0.3519084637850954,0.4574792684103897,4.0
2016,University 14,00014,STEM,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.21318800285267037,0.3519084637850954,0.4574792684103897,4.0
2016,University 14,00014,STEM,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.42891782696930136,0.3519084637850954,0.4574792684103897,4.0
2016,University 14,00014,STEM,Local growth and regeneration,5,True,"Fire work hot score present. Item grow project will leave phone. Miss myself actually add sea. Contain matter ability modern second future source.
Majority store receive message us. Level ago over recognize. Face stand discussion too.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.6181296966943727,0.6181296966943727,0.5073529572811825,6.0
2016,University 14,00014,STEM,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.03275943179528738,0.596718662599832,0.4313336278334751,3.0
2016,University 14,00014,STEM,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.7199771684396916,0.596718662599832,0.4313336278334751,3.0
2016,University 14,00014,STEM,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,1.0374193875645168,0.596718662599832,0.4313336278334751,3.0
2016,University 14,00014,STEM,Public and community engagement,7,True,"Civil foreign share reduce each. Minute scientist mind quite result.
Say word speech still minute business decision. Anyone provide service partner myself.
Plan pass other another opportunity practice. Guy miss east. Anyone middle field ahead art understand. Sometimes bank imagine ground break.",Self assessment based metric - optional in year 1,0.21165003249089756,0.21165003249089756,0.3954227961276932,3.0
2017,University 14,00014,STEM,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.23187241968467873,0.5741281708965281,0.5314773965680303,6.0
2017,University 14,00014,STEM,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.9163839221083776,0.5741281708965281,0.5314773965680303,6.0
2017,University 14,00014,STEM,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.5563042479780893,0.5217830337545099,0.5264607219330472,6.0
2017,University 14,00014,STEM,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.5829896998688615,0.5217830337545099,0.5264607219330472,6.0
2017,University 14,00014,STEM,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.48697114613483167,0.5217830337545099,0.5264607219330472,6.0
2017,University 14,00014,STEM,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.7671550472984502,0.5217830337545099,0.5264607219330472,6.0
2017,University 14,00014,STEM,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.21549502749231655,0.5217830337545099,0.5264607219330472,6.0
2017,University 14,00014,STEM,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,1.069126287590598,0.7616308906364135,0.43062016445449913,3.0
2017,University 14,00014,STEM,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.45413549368222894,0.7616308906364135,0.43062016445449913,3.0
2017,University 14,00014,STEM,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.5655803823074346,0.477625541973401,0.4574792684103897,4.0
2017,University 14,00014,STEM,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.5383150599708274,0.477625541973401,0.4574792684103897,4.0
2017,University 14,00014,STEM,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.32898118364194096,0.477625541973401,0.4574792684103897,4.0
2017,University 14,00014,STEM,Local growth and regeneration,5,True,"Federal their value others. Against attorney drop field nearly cell. Develop travel discover.
System people it any there. Least language very matter anyone.
Create appear bar. Seven west answer war as film public behavior. Help bar wall always. Answer summer early place.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.7627146580753645,0.7627146580753645,0.5073529572811825,6.0
2017,University 14,00014,STEM,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.46801238375710447,0.4993598204384499,0.4313336278334751,3.0
2017,University 14,00014,STEM,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.455729208944161,0.4993598204384499,0.4313336278334751,3.0
2017,University 14,00014,STEM,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.5743378686140842,0.4993598204384499,0.4313336278334751,3.0
2017,University 14,00014,STEM,Public and community engagement,7,True,"Five must alone answer. Machine necessary provide. Last table enough according.
Trip phone sit discover edge girl. Early notice too early appear.
Budget large what center special source worker. Happen a out can which. Thus much pretty in.",Self assessment based metric - optional in year 1,0.39577162674359356,0.39577162674359356,0.3954227961276932,3.0
2018,University 14,00014,STEM,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.24641508110544763,0.47010688890406344,0.5314773965680303,6.0
2018,University 14,00014,STEM,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.6937986967026792,0.47010688890406344,0.5314773965680303,6.0
2018,University 14,00014,STEM,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.7110593311147975,0.6849403042667098,0.5264607219330472,6.0
2018,University 14,00014,STEM,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.7862286933251323,0.6849403042667098,0.5264607219330472,6.0
2018,University 14,00014,STEM,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.8135882207384073,0.6849403042667098,0.5264607219330472,6.0
2018,University 14,00014,STEM,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.4823804096342329,0.6849403042667098,0.5264607219330472,6.0
2018,University 14,00014,STEM,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.6314448665209791,0.6849403042667098,0.5264607219330472,6.0
2018,University 14,00014,STEM,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.8279097436647609,0.501427044414948,0.43062016445449913,3.0
2018,University 14,00014,STEM,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.17494434516513502,0.501427044414948,0.43062016445449913,3.0
2018,University 14,00014,STEM,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.2325047876891845,0.5429037994726728,0.4574792684103897,4.0
2018,University 14,00014,STEM,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.8528108984144125,0.5429037994726728,0.4574792684103897,4.0
2018,University 14,00014,STEM,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.543395712314421,0.5429037994726728,0.4574792684103897,4.0
2018,University 14,00014,STEM,Local growth and regeneration,5,True,"Wish claim station body explain pick. Source easy detail beautiful bag describe list. These eye smile nor term yourself life.
Fight career state. Budget medical according until. Someone thought daughter pattern story director case.",Regeneration and development income from all sources normalised by HEI incomeAdditional narrative/contextual information - optional in year 1,0.14121451707381028,0.14121451707381028,0.5073529572811825,6.0
2018,University 14,00014,STEM,IP and Commercialisation,6,False,,Estimated current turnover of all active firms per active spinout,0.09329885315960958,0.19792240046214352,0.4313336278334751,3.0
2018,University 14,00014,STEM,IP and Commercialisation,6,False,,Average external investment per formal spinout,0.21234465527771298,0.19792240046214352,0.4313336278334751,3.0
2018,University 14,00014,STEM,IP and Commercialisation,6,False,,Licensing and other IP income as proportion of research income,0.288123692949108,0.19792240046214352,0.4313336278334751,3.0
2018,University 14,00014,STEM,Public and community engagement,7,True,"Pay water civil detail can director financial. Start month civil. Anything case leg not.
Television speech my author your institution. Born now art small cup scene investment.
Near the wrong different young middle. Build out customer address name according.",Self assessment based metric - optional in year 1,0.5788467291485886,0.5788467291485886,0.3954227961276932,3.0
2016,University 15,00015,E,Research Partnerships,1,False,,Contribution to collaborative research (Cash) as proportion of public funding,0.5962829794736428,0.2981414897368214,0.45088864154049374,4.0
2016,University 15,00015,E,Research Partnerships,1,False,,Co-authorship with non-academic partners as a proportion of total outputs (data provider TBD),0.0,0.2981414897368214,0.45088864154049374,4.0
2016,University 15,00015,E,Working with business,2,False,,Innovate UK income (KTP and grant) as proportion of research income (Innovate UK),0.6903978607380834,0.7184953077401238,0.48272457017544357,4.0
2016,University 15,00015,E,Working with business,2,False,,HE-BCI contract research income with non-SME business normalised by HEI income,0.6233301358276324,0.7184953077401238,0.48272457017544357,4.0
2016,University 15,00015,E,Working with business,2,False,,HE-BCI contract research income with SME business normalised by HEI income,0.651733625984958,0.7184953077401238,0.48272457017544357,4.0
2016,University 15,00015,E,Working with business,2,False,,HE-BCI Consultancy and facilities income with non -SME business normalised by HEI income,0.7670679827422358,0.7184953077401238,0.48272457017544357,4.0
2016,University 15,00015,E,Working with business,2,False,,HE-BCI Consultancy and facilities income with SME business normalised by HEI income,0.8599469334077097,0.7184953077401238,0.48272457017544357,4.0
2016,University 15,00015,E,Working with the public and third sector,3,False,,HE-BCI contract research income with the public and third sector normalised by HEI income,0.4658939552883657,0.5406835660235422,0.5585648686286935,8.0
2016,University 15,00015,E,Working with the public and third sector,3,False,,HE-BCI Consultancy and facilities income with the public and third sector normalised by HEI income,0.6154731767587187,0.5406835660235422,0.5585648686286935,8.0
2016,University 15,00015,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE income normalised by HEI income,0.344716812764446,0.19078226973848686,0.30080156746404707,1.0
2016,University 15,00015,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI CPD/CE learner days delivered normalised by HEI income,0.006260021688444297,0.19078226973848686,0.30080156746404707,1.0
2016,University 15,00015,E,"Skills, enterprise and entrepreneurship",4,False,,HE-BCI Graduate start-ups rate by student FTE,0.22136997476257025,0.19078226973848686,0.30080156746404707,1.0
